instance,strategy,result,time
AfricaSul11e,ompr,417,105703
AfricaSul11n,ompr,691,107442
Angola12e,ompr,576,106380
Angola12n,ompr,451,104850
Arabia14e,ompr,823,104660
Arabia14n,ompr,1132,108658
Argelia15e,ompr,641,109476
Argelia15n,ompr,714,111791
Argentina16e,ompr,929,112794
Argentina16n,ompr,812,115448
Australia16e,ompr,926,115883
Australia16n,ompr,681,111523
Bolivia10e,ompr,478,97722
Brasil16e,ompr,841,109338
Brasil16n,ompr,1099,112817
BrasilAM26e,ompr,424,136713
BrasilAM26n,ompr,181,137986
BrasilMG30e,ompr,409,143885
BrasilMG30n,ompr,269,148466
BrasilPR25e,ompr,445,137129
BrasilRJ14e,ompr,250,109405
BrasilRJ14n,ompr,117,109559
BrasilRN16e,ompr,319,117763
Canada17e,ompr,1050,117574
Canada17n,ompr,1410,120605
Cazaquistao15e,ompr,864,108123
Cazaquistao15n,ompr,1120,112476
Chade12e,ompr,830,106814
Chade12n,ompr,771,103547
China17e,ompr,817,111808
China17n,ompr,815,116429
Colombia11e,ompr,474,102243
Colombia11n,ompr,575,104151
Congo15e,ompr,663,109891
Congo15n,ompr,669,109669
EUA17e,ompr,675,115449
EUA17n,ompr,725,115291
Egito9n,ompr,624,100095
Etiopia10e,ompr,308,96697
Etiopia10n,ompr,482,101001
India16e,ompr,1022,113412
India16n,ompr,1118,113886
Indonesia14e,ompr,724,109002
Indonesia14n,ompr,726,108977
Ira13e,ompr,934,109064
Ira13n,ompr,1001,106929
Libia14e,ompr,626,106408
Libia14n,ompr,566,109179
Mali11e,ompr,532,103531
Mali11n,ompr,580,106146
Mauritania10e,ompr,472,102217
Mauritania10n,ompr,307,98083
Mexico14e,ompr,733,106851
Mexico14n,ompr,847,109393
Mongolia13e,ompr,667,108949
Mongolia13n,ompr,584,106349
Niger12e,ompr,726,106093
Niger12n,ompr,796,106705
Peru13e,ompr,636,107728
Peru13n,ompr,590,105089
Russia17e,ompr,1047,112155
Russia17n,ompr,928,110903
Sudao15e,ompr,652,106619
Sudao15n,ompr,852,108787
att48Ae,ompr,27295,200302
att48An,ompr,979,210550
AfricaSul11e,ompr,417,100561
AfricaSul11n,ompr,708,102662
Angola12e,ompr,541,106453
Angola12n,ompr,451,104271
Arabia14e,ompr,724,105732
Arabia14n,ompr,1248,108010
Argelia15e,ompr,704,110196
Argelia15n,ompr,741,110586
Argentina16e,ompr,789,110854
Argentina16n,ompr,990,115129
Australia16e,ompr,904,114634
Australia16n,ompr,946,113069
Bolivia10e,ompr,478,98442
Brasil16e,ompr,960,106812
Brasil16n,ompr,891,109655
BrasilAM26e,ompr,449,136578
BrasilAM26n,ompr,188,137084
BrasilMG30e,ompr,416,143961
BrasilMG30n,ompr,257,148191
BrasilPR25e,ompr,451,131960
BrasilRJ14e,ompr,250,109193
BrasilRJ14n,ompr,122,108652
BrasilRN16e,ompr,329,115443
Canada17e,ompr,1227,112082
Canada17n,ompr,1521,121315
Cazaquistao15e,ompr,877,111762
Cazaquistao15n,ompr,1288,121184
Chade12e,ompr,672,105299
Chade12n,ompr,735,103118
China17e,ompr,834,116490
China17n,ompr,824,115929
Colombia11e,ompr,474,102660
Colombia11n,ompr,575,103677
Congo15e,ompr,663,109619
Congo15n,ompr,728,111257
EUA17e,ompr,675,115729
EUA17n,ompr,714,116719
Egito9n,ompr,624,100018
Etiopia10e,ompr,308,96887
Etiopia10n,ompr,482,100842
India16e,ompr,1131,116457
India16n,ompr,969,111610
Indonesia14e,ompr,674,107618
Indonesia14n,ompr,806,102974
Ira13e,ompr,887,107662
Ira13n,ompr,756,102732
Libia14e,ompr,622,106475
Libia14n,ompr,566,107914
Mali11e,ompr,544,104345
Mali11n,ompr,789,104434
Mauritania10e,ompr,472,101883
Mauritania10n,ompr,307,97337
Mexico14e,ompr,591,104036
Mexico14n,ompr,777,107698
Mongolia13e,ompr,675,106775
Mongolia13n,ompr,647,105806
Niger12e,ompr,689,104431
Niger12n,ompr,676,103912
Peru13e,ompr,636,106657
Peru13n,ompr,590,104574
Russia17e,ompr,1093,114244
Russia17n,ompr,953,112396
Sudao15e,ompr,808,109896
Sudao15n,ompr,877,109664
att48Ae,ompr,27064,197152
att48An,ompr,928,204596
AfricaSul11e,ompr,417,99387
AfricaSul11n,ompr,753,104080
Angola12e,ompr,576,104052
Angola12n,ompr,451,102846
Arabia14e,ompr,957,105338
Arabia14n,ompr,1089,107864
Argelia15e,ompr,737,110440
Argelia15n,ompr,885,111219
Argentina16e,ompr,866,111959
Argentina16n,ompr,918,117418
Australia16e,ompr,956,114784
Australia16n,ompr,875,110007
Bolivia10e,ompr,478,97182
Bolivia10n,ompr,525,97536
Brasil16e,ompr,746,106886
Brasil16n,ompr,961,110773
BrasilAM26e,ompr,436,136070
BrasilAM26n,ompr,197,136570
BrasilMG30e,ompr,416,141535
BrasilMG30n,ompr,246,138077
BrasilPR25e,ompr,445,131942
BrasilRJ14e,ompr,250,107524
BrasilRJ14n,ompr,119,107652
BrasilRN16e,ompr,319,114089
Canada17e,ompr,1199,112369
Canada17n,ompr,1390,114521
Cazaquistao15e,ompr,954,108345
Cazaquistao15n,ompr,1195,111391
Chade12e,ompr,769,104530
Chade12n,ompr,735,102299
China17e,ompr,839,111944
China17n,ompr,822,114983
Colombia11e,ompr,474,99872
Colombia11n,ompr,575,101808
Congo15e,ompr,663,107747
Congo15n,ompr,669,107559
EUA17e,ompr,675,113466
EUA17n,ompr,723,114384
Egito9n,ompr,624,98668
Etiopia10e,ompr,308,95267
Etiopia10n,ompr,482,99264
India16e,ompr,1010,111571
India16n,ompr,1017,110297
Indonesia14e,ompr,690,107443
Indonesia14n,ompr,773,107355
Ira13e,ompr,843,106826
Ira13n,ompr,1014,103667
Libia14e,ompr,622,106317
Libia14n,ompr,566,107182
Mali11e,ompr,544,103987
Mali11n,ompr,725,101898
Mauritania10e,ompr,472,101482
Mauritania10n,ompr,307,97557
Mexico14e,ompr,708,105797
Mexico14n,ompr,979,107979
Mongolia13e,ompr,730,108891
Mongolia13n,ompr,642,105062
Niger12e,ompr,614,104607
Niger12n,ompr,701,103985
Peru13e,ompr,636,107034
Peru13n,ompr,590,104760
Russia17e,ompr,1035,112315
Russia17n,ompr,1069,114623
Sudao15e,ompr,857,107480
Sudao15n,ompr,959,111665
att48Ae,ompr,27234,197243
att48An,ompr,907,205370
AfricaSul11e,ompr,417,99281
AfricaSul11n,ompr,728,104443
Angola12e,ompr,576,104391
Angola12n,ompr,451,102994
Arabia14e,ompr,800,105524
Arabia14n,ompr,1252,109496
Argelia15e,ompr,741,113737
Argelia15n,ompr,778,110987
Argentina16e,ompr,789,110296
