instance,strategy,result,time
att48Ae,ompr,27234,197644
att48An,ompr,901,208797
AfricaSul11e,ompr,417,100173
AfricaSul11n,ompr,690,102393
Angola12e,ompr,582,106601
Angola12n,ompr,451,102781
Arabia14e,ompr,945,103320
Arabia14n,ompr,914,105445
Argelia15e,ompr,675,108818
Argelia15n,ompr,772,112408
Argentina16e,ompr,929,110516
Argentina16n,ompr,948,112736
Australia16e,ompr,935,115299
Australia16n,ompr,787,110989
Bolivia10e,ompr,540,97148
Brasil16e,ompr,746,106990
Brasil16n,ompr,1100,109985
BrasilAM26e,ompr,443,136099
BrasilAM26n,ompr,195,133911
BrasilMG30e,ompr,409,141838
BrasilMG30n,ompr,264,138303
BrasilPR25e,ompr,448,131314
BrasilRJ14e,ompr,250,107919
BrasilRJ14n,ompr,131,107817
BrasilRN16e,ompr,319,114185
Canada17e,ompr,1320,111966
Canada17n,ompr,1246,115531
Cazaquistao15e,ompr,893,109293
Cazaquistao15n,ompr,1367,111414
Chade12e,ompr,672,104345
Chade12n,ompr,848,102072
China17e,ompr,834,114971
China17n,ompr,805,114738
Colombia11e,ompr,474,99849
Colombia11n,ompr,581,102086
Congo15e,ompr,663,108219
Congo15n,ompr,669,107549
EUA17e,ompr,710,112565
EUA17n,ompr,713,114611
Egito9n,ompr,667,98925
Etiopia10e,ompr,308,95202
Etiopia10n,ompr,482,99156
India16e,ompr,1056,112190
India16n,ompr,1141,113289
Indonesia14e,ompr,788,107796
Indonesia14n,ompr,615,103572
Ira13e,ompr,843,107307
Ira13n,ompr,773,103351
Libia14e,ompr,626,105895
Libia14n,ompr,566,107612
Mali11e,ompr,544,104394
Mali11n,ompr,779,104496
Mauritania10e,ompr,472,101472
Mauritania10n,ompr,307,97368
Mexico14e,ompr,775,107153
Mexico14n,ompr,1111,109084
Mongolia13e,ompr,737,106956
Mongolia13n,ompr,706,108716
Niger12e,ompr,718,104397
Niger12n,ompr,667,104415
Peru13e,ompr,636,106912
Peru13n,ompr,590,104644
Russia17e,ompr,1035,113887
Russia17n,ompr,1110,114742
Sudao15e,ompr,652,105002
Sudao15n,ompr,993,109952
att48Ae,ompr,27141,198028
att48An,ompr,824,207956
AfricaSul11e,ompr,417,100186
AfricaSul11n,ompr,664,100345
Angola12e,ompr,543,104822
Angola12n,ompr,451,103545
Arabia14e,ompr,750,103744
Arabia14n,ompr,1193,105816
Argelia15e,ompr,678,109893
Argelia15n,ompr,782,109326
Argentina16e,ompr,789,110390
Argentina16n,ompr,923,117168
Australia16e,ompr,991,112972
Australia16n,ompr,1003,112867
Bolivia10e,ompr,484,97993
Bolivia10n,ompr,554,99522
Brasil16e,ompr,900,107923
Brasil16n,ompr,1235,109916
BrasilAM26e,ompr,440,135838
BrasilAM26n,ompr,179,135875
BrasilMG30e,ompr,416,141131
BrasilMG30n,ompr,246,135683
BrasilPR25e,ompr,448,130759
BrasilRJ14e,ompr,250,107492
BrasilRJ14n,ompr,117,107510
BrasilRN16e,ompr,319,114056
Canada17e,ompr,1117,111794
Canada17n,ompr,1453,117774
Cazaquistao15e,ompr,800,108747
Cazaquistao15n,ompr,1219,112960
Chade12e,ompr,840,106916
Chade12n,ompr,853,104275
China17e,ompr,834,115427
China17n,ompr,814,114578
Colombia11e,ompr,474,99598
Colombia11n,ompr,540,100237
Congo15e,ompr,713,109710
Congo15n,ompr,728,109338
EUA17e,ompr,710,112181
EUA17n,ompr,725,114770
Egito9n,ompr,701,99416
Etiopia10e,ompr,308,95160
Etiopia10n,ompr,482,99061
India16e,ompr,1010,111602
India16n,ompr,1302,111900
Indonesia14e,ompr,793,105708
Indonesia14n,ompr,667,107381
Ira13e,ompr,949,107092
Ira13n,ompr,1025,105475
Libia14e,ompr,622,108325
Libia14n,ompr,566,107340
Mali11e,ompr,544,104086
Mali11n,ompr,725,102151
Mauritania10e,ompr,472,101590
Mauritania10n,ompr,307,97823
Mexico14e,ompr,713,104377
Mexico14n,ompr,1081,111669
Mongolia13e,ompr,617,106713
Mongolia13n,ompr,621,104995
Niger12e,ompr,742,104559
Niger12n,ompr,704,104077
Peru13e,ompr,636,106737
Peru13n,ompr,635,103146
Russia17e,ompr,1048,115092
Russia17n,ompr,1274,113352
Sudao15e,ompr,696,106376
Sudao15n,ompr,913,109582
att48Ae,ompr,27078,197709
att48An,ompr,877,207057
AfricaSul11e,ompr,417,100667
AfricaSul11n,ompr,712,105894
Angola12e,ompr,549,104463
Angola12n,ompr,451,103248
Arabia14e,ompr,763,103573
Arabia14n,ompr,894,104753
Argelia15e,ompr,718,109898
Argelia15n,ompr,884,110023
Argentina16e,ompr,789,110325
Argentina16n,ompr,923,116827
Australia16e,ompr,928,113206
Australia16n,ompr,798,112029
Bolivia10e,ompr,478,97066
Bolivia10n,ompr,592,97458
Brasil16e,ompr,851,107124
Brasil16n,ompr,1332,111101
BrasilAM26e,ompr,473,138311
BrasilAM26n,ompr,204,139018
BrasilMG30e,ompr,416,140799
BrasilMG30n,ompr,268,145416
BrasilPR25e,ompr,449,129530
BrasilRJ14e,ompr,250,107283
BrasilRJ14n,ompr,115,107251
BrasilRN16e,ompr,319,114153
Canada17e,ompr,1126,109848
Canada17n,ompr,1242,116865
Cazaquistao15e,ompr,878,109879
Cazaquistao15n,ompr,1093,109391
Chade12e,ompr,672,104525
Chade12n,ompr,991,106779
China17e,ompr,834,114771
China17n,ompr,825,115206
Colombia11e,ompr,474,100013
Colombia11n,ompr,570,102545
Congo15e,ompr,713,109650
Congo15n,ompr,669,107418
EUA17e,ompr,710,112171
EUA17n,ompr,724,114211
Egito9n,ompr,670,98615
Etiopia10e,ompr,308,95137
Etiopia10n,ompr,482,99011
India16e,ompr,1056,112649
India16n,ompr,1031,111933
Indonesia14e,ompr,678,107166
Indonesia14n,ompr,736,109531
Ira13e,ompr,760,106852
Ira13n,ompr,877,105265
Libia14e,ompr,622,106300
Libia14n,ompr,566,108632
Mali11e,ompr,544,104344
Mali11n,ompr,785,103260
Mauritania10e,ompr,472,101989
Mauritania10n,ompr,307,97855
Mexico14e,ompr,591,104510
Mexico14n,ompr,994,107756
Mongolia13e,ompr,669,107601
Mongolia13n,ompr,621,105670
Niger12e,ompr,614,104904
Niger12n,ompr,701,104352
Peru13e,ompr,668,107261
Peru13n,ompr,635,107174
Russia17e,ompr,1095,111734
Russia17n,ompr,944,113008
Sudao15e,ompr,681,105262
Sudao15n,ompr,1045,111747
att48Ae,ompr,27112,198123
att48An,ompr,920,206796
AfricaSul11e,ompr,417,99457
AfricaSul11n,ompr,717,103811
Angola12e,ompr,560,103862
Angola12n,ompr,451,102634
Arabia14e,ompr,828,104753
Arabia14n,ompr,1122,105501
Argelia15e,ompr,641,107600
Argelia15n,ompr,803,109914
Argentina16e,ompr,789,109968
Argentina16n,ompr,946,114496
Australia16e,ompr,1021,112460
Australia16n,ompr,939,112858
Bolivia10e,ompr,386,96907
Brasil16e,ompr,976,106958
Brasil16n,ompr,1143,110309
BrasilAM26e,ompr,416,134482
BrasilAM26n,ompr,173,134092
BrasilMG30e,ompr,415,146531
BrasilMG30n,ompr,271,142822
BrasilPR25e,ompr,445,131740
BrasilRJ14e,ompr,250,108016
BrasilRJ14n,ompr,123,107518
BrasilRN16e,ompr,319,113905
Canada17e,ompr,992,112282
Canada17n,ompr,1346,116729
Cazaquistao15e,ompr,877,109207
Cazaquistao15n,ompr,1470,112183
Chade12e,ompr,825,104996
Chade12n,ompr,735,102274
China17e,ompr,844,113128
China17n,ompr,842,114700
Colombia11e,ompr,474,100021
Colombia11n,ompr,570,102809
Congo15e,ompr,663,107771
Congo15n,ompr,669,107693
EUA17e,ompr,675,113473
EUA17n,ompr,725,114317
Egito9n,ompr,624,98624
Etiopia10n,ompr,414,97714
India16e,ompr,1022,112029
India16n,ompr,1030,113052
Indonesia14e,ompr,696,107728
Indonesia14n,ompr,667,107831
Ira13e,ompr,786,106023
Ira13n,ompr,773,103540
Libia14e,ompr,626,106230
Libia14n,ompr,566,107758
Mali11e,ompr,544,104667
Mali11n,ompr,779,104422
Mauritania10e,ompr,472,101560
Mauritania10n,ompr,307,97834
Mexico14e,ompr,702,109784
Mexico14n,ompr,777,108419
Mongolia13e,ompr,720,107139
Mongolia13n,ompr,607,105681
Niger12e,ompr,726,104430
Niger12n,ompr,632,104340
Peru13e,ompr,636,107200
Peru13n,ompr,590,105069
Russia17e,ompr,1062,115029
Russia17n,ompr,1242,111211
Sudao15e,ompr,642,110081
Sudao15n,ompr,938,109599
att48Ae,ompr,27276,198375
att48An,ompr,917,208234
AfricaSul11e,ompr,417,98453
AfricaSul11n,ompr,692,101057
Angola12e,ompr,576,103317
Angola12n,ompr,451,101350
Arabia14e,ompr,832,101075
Arabia14n,ompr,1133,103805
Argelia15e,ompr,641,106676
Argelia15n,ompr,719,108283
Argentina16e,ompr,977,108753
Argentina16n,ompr,990,112376
Australia16e,ompr,991,110657
Australia16n,ompr,903,113703
Bolivia10e,ompr,478,95611
Bolivia10n,ompr,525,96242
Brasil16e,ompr,774,105884
Brasil16n,ompr,1087,109329
BrasilAM26e,ompr,415,132026
BrasilAM26n,ompr,168,131620
BrasilMG30e,ompr,416,139224
BrasilMG30n,ompr,229,139852
BrasilPR25e,ompr,442,131208
BrasilRJ14e,ompr,250,106446
BrasilRJ14n,ompr,117,106074
BrasilRN16e,ompr,319,112847
Canada17e,ompr,1163,111116
Canada17n,ompr,1343,116595
Cazaquistao15e,ompr,919,109011
Cazaquistao15n,ompr,1281,110434
Chade12e,ompr,703,103277
Chade12n,ompr,780,102892
China17e,ompr,879,109259
China17n,ompr,807,112677
Colombia11e,ompr,474,98612
Colombia11n,ompr,575,100371
Congo15e,ompr,709,108031
Congo15n,ompr,669,106078
EUA17e,ompr,710,110676
EUA17n,ompr,702,113730
Egito9n,ompr,609,97274
Etiopia10e,ompr,308,94029
Etiopia10n,ompr,482,98180
India16e,ompr,1078,108480
India16n,ompr,976,108535
Indonesia14e,ompr,766,106206
Indonesia14n,ompr,723,103400
Ira13e,ompr,826,103893
Ira13n,ompr,807,103202
Libia14e,ompr,622,104818
Libia14n,ompr,527,103598
Mali11e,ompr,544,115100
Mali11n,ompr,741,100645
Mauritania10e,ompr,472,99867
Mauritania10n,ompr,308,96103
Mexico14e,ompr,691,102003
Mexico14n,ompr,903,105855
Mongolia13e,ompr,617,105155
Mongolia13n,ompr,655,105463
Niger12e,ompr,699,102724
Niger12n,ompr,667,102696
Peru13e,ompr,636,105067
Peru13n,ompr,590,103185
Russia17e,ompr,1065,110541
Russia17n,ompr,996,110468
Sudao15e,ompr,642,107512
Sudao15n,ompr,892,107723
att48Ae,ompr,27212,195239
att48An,ompr,933,209899
