instance,strategy,result,time
AfricaSul11e,ompr,417,106886
AfricaSul11n,ompr,683,106822
Angola12e,ompr,576,106407
Angola12n,ompr,451,105353
Arabia14e,ompr,846,104923
Arabia14n,ompr,988,108943
Argelia15e,ompr,678,110613
Argelia15n,ompr,729,111399
Argentina16e,ompr,789,112335
Argentina16n,ompr,990,115581
Australia16e,ompr,1010,114071
Australia16n,ompr,775,112752
Bolivia10e,ompr,484,98075
Brasil16e,ompr,779,109552
Brasil16n,ompr,1086,111895
BrasilAM26e,ompr,416,137127
BrasilAM26n,ompr,203,138580
BrasilMG30e,ompr,416,144153
BrasilMG30n,ompr,260,146751
BrasilPR25e,ompr,442,136450
BrasilRJ14e,ompr,250,109961
BrasilRJ14n,ompr,117,109286
BrasilRN16e,ompr,319,116760
Canada17e,ompr,1289,114550
Canada17n,ompr,1519,117740
Cazaquistao15e,ompr,861,111139
Cazaquistao15n,ompr,1194,109877
Chade12e,ompr,802,106669
Chade12n,ompr,735,103885
China17e,ompr,837,111989
China17n,ompr,806,116337
Colombia11e,ompr,474,103037
Colombia11n,ompr,551,102112
Congo15e,ompr,663,110327
Congo15n,ompr,728,111332
EUA17e,ompr,675,115449
EUA17n,ompr,724,115206
Egito9n,ompr,624,99526
Etiopia10n,ompr,482,101101
India16e,ompr,1079,118804
India16n,ompr,891,111236
Indonesia14e,ompr,748,107296
Indonesia14n,ompr,667,109249
Ira13e,ompr,871,108632
Ira13n,ompr,827,105012
Libia14e,ompr,622,108811
Libia14n,ompr,566,108732
Mali11e,ompr,544,106372
Mali11n,ompr,575,105990
Mauritania10e,ompr,472,103697
Mauritania10n,ompr,307,99009
Mexico14e,ompr,770,109838
Mexico14n,ompr,952,112474
Mongolia13e,ompr,670,109296
Mongolia13n,ompr,667,109076
Niger12e,ompr,689,106350
Niger12n,ompr,632,106844
Peru13e,ompr,636,109586
Peru13n,ompr,590,105785
Russia17e,ompr,1082,113029
Russia17n,ompr,1031,111457
Sudao15e,ompr,642,109892
Sudao15n,ompr,1035,109671
att48Ae,ompr,27254,200984
att48An,ompr,864,212272
AfricaSul11e,ompr,417,101528
AfricaSul11n,ompr,718,105371
Angola12e,ompr,576,105675
Angola12n,ompr,451,104116
Arabia14e,ompr,809,104825
Arabia14n,ompr,1007,106041
Argelia15e,ompr,679,110632
Argelia15n,ompr,878,111367
Argentina16e,ompr,929,111660
Argentina16n,ompr,991,115740
Australia16e,ompr,923,113700
Australia16n,ompr,760,114310
Bolivia10e,ompr,484,99111
Brasil16e,ompr,943,108926
Brasil16n,ompr,945,110934
BrasilAM26e,ompr,465,139265
BrasilAM26n,ompr,180,137672
BrasilMG30e,ompr,411,142848
BrasilMG30n,ompr,292,152138
BrasilPR25e,ompr,448,133884
BrasilRJ14e,ompr,250,108778
BrasilRJ14n,ompr,115,108945
BrasilRN16e,ompr,319,116057
Canada17e,ompr,1362,116478
Canada17n,ompr,1323,121268
Cazaquistao15e,ompr,750,111229
Cazaquistao15n,ompr,995,113946
Chade12e,ompr,840,106869
Chade12n,ompr,735,102799
China17e,ompr,844,114179
China17n,ompr,827,115814
Colombia11e,ompr,474,101012
Colombia11n,ompr,569,102579
Congo15e,ompr,663,108813
Congo15n,ompr,669,108829
EUA17e,ompr,675,115136
EUA17n,ompr,714,116432
Egito9n,ompr,609,99900
Etiopia10e,ompr,308,96537
Etiopia10n,ompr,482,100626
India16e,ompr,1103,113990
India16n,ompr,1147,113333
Indonesia14e,ompr,767,106176
Indonesia14n,ompr,723,105579
Ira13e,ompr,749,108231
Ira13n,ompr,941,108949
Libia14e,ompr,622,108732
Libia14n,ompr,566,110193
Mali11e,ompr,544,106530
Mali11n,ompr,738,104352
Mauritania10e,ompr,472,102230
Mauritania10n,ompr,307,98316
Mexico14e,ompr,714,105449
Mexico14n,ompr,1093,109574
Mongolia13e,ompr,675,107206
Mongolia13n,ompr,644,106465
Niger12e,ompr,675,104992
Niger12n,ompr,676,104587
Peru13e,ompr,636,106889
Peru13n,ompr,590,104928
Russia17e,ompr,1042,113996
Russia17n,ompr,1209,114617
Sudao15e,ompr,667,105531
